"Organisation","Full Name","Post Title","Office Tel"
"Hong Kong Police Force","Mr. LO Wai Chung, Stephen, PDSM, PMSM","Comr of Police","2860 2001"
"Hong Kong Police Force","Ms. CHIU Wai Yin, Winnie (Overseas duty visit & leave), PDSM, PMSM","Dep Comr of Police (Mgt)","2860 2003"
"Hong Kong Police Force","Mr. LAU Yip Shing, PDSM, PMSM","Dep Comr of Police (Ops)","2860 2002"
""
"Organisation","Service Name","Office Tel"
"Hong Kong Police Force","Enquiry - Police Hotline","2527 7177"
""
"Organisation","Department","Full Name","Post Title","Office Tel"
"Hong Kong Police Force","Key Points and Search Division,Police Dog Unit","Mr. HA Yick Hang","IP  (Medical and Support)(Police Dog Unit)","3661 4998"
"Hong Kong Police Force","Key Points and Search Division,Police Dog Unit","Mr. LO Kwok Hung","SSGT (Medical and Support)(Police Dog Unit)","3661 4988"
"Hong Kong Police Force","Key Points and Search Division,Police Dog Unit","Ms. KHOO Yet Yean","OC Gen Regy (Police Dog Unit)","3661 4990"
"Hong Kong Police Force","Police Dog Unit,Hong Kong International Airport Operational Base (APTOB)","Mr. WONG Kim Ching","SSGT (Airport Operational Base) (Police Dog Unit)","3661 2117"
"Hong Kong Police Force","Police Dog Unit,Kwun Tong Operational Base (KTOB)"," (Vacant)","SIP (Operations)(Police Dog Unit)","3661 0698"
"Hong Kong Police Force","Police Dog Unit,Kwun Tong Operational Base (KTOB)","Mr. LO Wai Man","SSGT (Operations)(Police Dog Unit)","3661 0699"
"Hong Kong Police Force","Operations Bureau,Operations Contingent (Caine House)","","",""
"Hong Kong Police Force","Operations Bureau,Operations Contingent (Shek Kip Mei)","","",""
"Hong Kong Police Force","Operations Bureau,The Fourth Generation of Command and Control Communications System Special Duties Team","Ms. LEE Lai Ming","SP CC4 SD OPS","3660 4694"
"Hong Kong Police Force","Operations Bureau,The Fourth Generation of Command and Control Communications System Special Duties Team","Ms. YAU Hoi Yan","CIP CC4 SD OPS","3660 4693"
"Hong Kong Police Force","Operations Bureau,The Fourth Generation of Command and Control Communications System Special Duties Team","Mr. CHAN Chi Pang","IP CC4 SD 1 OPS","2860 2845"
"Hong Kong Police Force","Operations Bureau,The Fourth Generation of Command and Control Communications System Special Duties Team","Ms. NG Sin Lung","SIP CC4 SD 2 OPS","2860 2846"
"Hong Kong Police Force","Operations Wing,Police Tactical Unit","Mr. CHAN Kin Kwok","Commandant (Police Tactical Unit) (Acting)","3661 4451"
"Hong Kong Police Force","Operations Wing,Police Tactical Unit","Mr. CHAN Kin Kwok","Dep Commandant (Police Tactical Unit)","3661 4451"
"Hong Kong Police Force","Operations Wing,Police Tactical Unit","Mrs. CHUNG CHAN So Kuen","PS II to Commandant/Dep Commandant (Police Tactical Unit)","3661 4452"
"Hong Kong Police Force","Police Tactical Unit,Training Division","Mr. CHEUNG Wai Kee","SP (Trg)(Police Tactical Unit)","3661 4489"
"Hong Kong Police Force","Training Division,Support Section","Mr. CHIU Hon Keung","CIP (Support) (Police Tactical Unit)","3661 4462"
"Hong Kong Police Force","Training Division,Support Section","Mr. WONG Tak Cheong","IP (Support 2) (Police Tactical Unit)","3661 4458"
"Hong Kong Police Force","Training Division,Support Section","Mr. KWONG Wing Leung","IP (Support 1) (Police Tactical Unit)","3661 4469"
"Hong Kong Police Force","Training Division,Support Section","Mr. NG Ho Yin","SIP (Visual Aids) (Police Tactial Unit)","3661 4527"
"Hong Kong Police Force","Training Division,Support Section","Mr. WONG Chi Tat","HQ SSGT (Police Tactical Unit)","3661 4456"
"Hong Kong Police Force","Training Division,Support Section","Ms. CHEUNG Yuk Lin","SGT (Support) ( Police Tactical Unit)","3661 4551"
"Hong Kong Police Force","Training Division,Training Section","Mr. WONG Siu Shan","CIP (Trg Team 1) (Police Tactical Unit)","3661 4474"
"Hong Kong Police Force","Training Division,Training Section","Mr. YEUNG Ming Hang","CIP (Trg Team 2) (Police Tactical Unit)","3661 4470"
"Hong Kong Police Force","Training Division,Training Section","Mr. CHU Kam Wai","CIP (Trg Team 3) (Police Tactical Unit)","3661 4459"
"Hong Kong Police Force","Training Division,Training Section"," (vacant)","SIP (Range Weapon Trg) (Police Tactical Unit)","3661 4511"
"Hong Kong Police Force","Training Division,Training Section","Mr. LAI Yuk Tim","SIP (PT&amp;P) (Police Tactical Unit)","3661 4471"
"Hong Kong Police Force","Training Division,Administration Section","Miss HUNG Yuen Shan, Toby","EO ADM (Police Tactical Unit)","3661 4461"
"Hong Kong Police Force","Training Division,Administration Section","Mr. HUANG Sze kwan","OC Stores (Police Tactical Unit)","3661 4494"
"Hong Kong Police Force","Training Division,Administration Section","Ms. TSUI Bo Lin","OC Gen Regy (Police Tactical Unit)","3661 4463"
"Hong Kong Police Force","Police Tactical Unit,Special Duties Unit","","",""
"Hong Kong Police Force","Operations Wing,Explosive Ordnance Disposal Bureau","Mr. CHOW Shek Kin, Tony","Sr Bomb Disposal Offr  (Explosive Ordnance Disposal Bureau)(Ops Wing)","2203 4291"
"Hong Kong Police Force","Operations Wing,Explosive Ordnance Disposal Bureau","Mr. Alick Bryce MCWHIRTER","Bomb Disposal Offr (1) (Explosive Ordnance Disposal Bureau)(Ops Wing)","2203 4292"
"Hong Kong Police Force","Operations Wing,Explosive Ordnance Disposal Bureau","Mr. Adam Alexander ROBERTS","Bomb Disposal Offr (2) (Explosive Ordnance Disposal Bureau)(Ops Wing)","2203 4293"
"Hong Kong Police Force","Operations Wing,Explosive Ordnance Disposal Bureau","Mr. SURYANTO Chin Chiu","Bomb Disposal Offr (3) (Explosive Ordnance Disposal Bureau)(Ops Wing)","2203 4294"
"Hong Kong Police Force","Operations Wing,Explosive Ordnance Disposal Bureau","Mr. LAI Nestor Ngo Yau","Assistant Bomb Disposal Offr (1) (Explosive Ordnance Disposal Bureau)(Ops Wing)","2203 4296"
"Hong Kong Police Force","Operations Wing,Explosive Ordnance Disposal Bureau","Mr. CHEUNG Lap Tak","Assistant Bomb Disposal Offr (2) (Explosive Ordnance Disposal Bureau) (Ops Wing)","2203 4297"
"Hong Kong Police Force","Operations Wing,Explosive Ordnance Disposal Bureau","Mr. LAM Kelvin Hong Hang","SIP HQ (Explosive Ordnance Disposal Bureau)(Ops Wing)","2203 4324"
"Hong Kong Police Force","Operations Wing,Explosive Ordnance Disposal Bureau","Mr. CHAN Kwong Hung","Sr No 2 (Explosive Ordnance Disposal Bureau)(Ops Wing)","2203 4299"
"Hong Kong Police Force","Operations Wing,Explosive Ordnance Disposal Bureau","Ms. CHONG Pui Ying","OC Gen Regy (Explosive Ordnance Disposal Bureau)(Ops Wing)","2203 4325"
"Hong Kong Police Force","Operations Wing,Major Incidents Bureau","Mr. WONG Wai Shun","SSP MIB (Acting)","3660 4688,3660 4698"
"Hong Kong Police Force","Operations Wing,Major Incidents Bureau","Mr. LAI Hau Kwong","SSP MIB (Acting)","3660 4688,3660 4600"
"Hong Kong Police Force","Major Incidents Bureau,Exercise and Audit Division","Mr. WONG Wai Shun","SP EADIV MIB","3660 4698"
"Hong Kong Police Force","Major Incidents Bureau,Exercise and Audit Division","Mr. KO Chung Ying","CIP EADIV 1 MIB","3660 4699"
"Hong Kong Police Force","Major Incidents Bureau,Exercise and Audit Division","Mr. SIN Chor Ka, Christopher","CIP EADIV 2 MIB","3660 4548"
"Hong Kong Police Force","Major Incidents Bureau,Exercise and Audit Division","Mr. KO Lo Wang","SIP EADIV 1 MIB","3660 4316"
"Hong Kong Police Force","Major Incidents Bureau,Exercise and Audit Division","Ms. LAW Elaine","SIP EADIV 2 MIB","3660 4549"
"Hong Kong Police Force","Major Incidents Bureau,Major Events Planning Division","Ms. TONG Sze Mun, Vicky","SP MEPDIV MIB","3660 7396"
"Hong Kong Police Force","Major Incidents Bureau,Major Events Planning Division","Mr. CHAN Wing","CIP MEPDIV (OPS 1) MIB","3660 7399"
"Hong Kong Police Force","Major Incidents Bureau,Major Events Planning Division","Ms. MA King Kwan","CIP MEPDIV (OPS 2) MIB","2860 2503"
"Hong Kong Police Force","Major Incidents Bureau,Major Events Planning Division"," (Vacant)","CIP MEPDIV (SUP) OPS","3660 4619"
"Hong Kong Police Force","Major Incidents Bureau,Major Events Planning Division","Ms. HUI Hiu Yan, Fiona","SIP MEPDIV (OPS 1) MIB","3660 8092"
"Hong Kong Police Force","Major Incidents Bureau,Major Events Planning Division"," (Vacant)","SIP MEPDIV (OPS 2) MIB","3660 8093"
"Hong Kong Police Force","Major Incidents Bureau,Major Events Planning Division"," (Vacant)","SIP MEPDIV (SUP) MIB","00"
"Hong Kong Police Force","Major Incidents Bureau,Police Public Engagement Office","Mr. LAI Hau Kwong","SP PPEO MIB","3660 4600"
"Hong Kong Police Force","Major Incidents Bureau,Police Public Engagement Office","Ms. LAM Siu Fung","CIP PPEO (INT) MIB","2860 6418"
"Hong Kong Police Force","Major Incidents Bureau,Police Public Engagement Office","Mr. TAM Yun Chung","CIP PPEO (ENGT) MIB","3660 4361"
"Hong Kong Police Force","Major Incidents Bureau,Police Public Engagement Office"," (Vacant)","IP/SIP PPEO (INT A) MIB","2860 5954"
"Hong Kong Police Force","Major Incidents Bureau,Police Public Engagement Office","Ms. CHAN Yat Ting","IP/SIP PPEO (INT B) MIB","3660 4303"
"Hong Kong Police Force","Major Incidents Bureau,Police Public Engagement Office","Ms. LAI Yi Ling","IP/SIP PPEO (ENGT A) MIB","2860 6419"
"Hong Kong Police Force","Major Incidents Bureau,Police Public Engagement Office","Mr. CHUNG Chong Kei","IP/SIP PPEO (ENGT B) MIB","2860 6417"
"Hong Kong Police Force","Major Incidents Bureau,Police Public Engagement Office"," (Vacant)","IP/SIP PPEO (ENGT C) MIB","2860 3940"
"Hong Kong Police Force","Major Incidents Bureau,Police Public Engagement Office","Mr. MA Yiu Cho","SSGT PPEO (ENGT A) MIB","2860 1921"
"Hong Kong Police Force","A Department,Support Wing","Ms. LAM Hiu Tong, Rebecca","Asst Comr of Police (Support)","2860 2012"
"Hong Kong Police Force","A Department,Support Wing","Ms. SHUM Chun Hin, Liza","Secy to Asst Comr of Police (Support)","2860 2062"
"Hong Kong Police Force","Support Wing,Support Branch","Mr. Bradley Stephen WRIGHT","CSP (Support Branch) (Support Wing) (Acting)","2860 2570"
"Hong Kong Police Force","Support Wing,Support Branch","Ms. CHEUNG Wai Yin, Connie","Secy to CSP  (Support) (Support Branch)","2860 2735"
"Hong Kong Police Force","Support Wing,Support Branch","Mr. Simon Francis HANNAFORD","SSP (Support Branch) (Support Wing) (Acting)","2860 2540"
"Hong Kong Police Force","Support Wing,Support Branch","Mr. CHENG Wai Kin","SSP (Support Branch) (Support Wing) (Acting)","2860 2540"
"Hong Kong Police Force","Support Wing,Support Branch","Ms. WONG Wai Ting","ACO GR 2 (Support)(Support Branch)","2860 2545"
"Hong Kong Police Force","Support Wing,Support Branch","Mr. Simon Francis HANNAFORD","SP (Gen) (Support Branch)","2860 2542"
"Hong Kong Police Force","Support Wing,Support Branch","Miss CHAN Ka Ka","ACO GR (Support )(Support Branch)","2860 2546"
"Hong Kong Police Force","Support Wing,Support Branch","Mr. CHENG Wai Kin","SP (Field) (Support Branch)","2860 2541"
"Hong Kong Police Force","Support Wing,Support Branch","Miss CHAN Ka Ka","ACO GR (Support) (Support Branch)","2860 2546"
"Hong Kong Police Force","Support Wing,Support Branch","Mr. POON David Gee Kwun","SP (OS&amp;OSH) (Support Branch)","2860 2597"
"Hong Kong Police Force","Support Wing,Support Branch","Ms. CHEUNG Wai Yin, Connie","Secy to SP OS&amp;OSH (Support) (Support Branch)","2860 2735"
"Hong Kong Police Force","Support Wing,Support Branch","Ms. TSANG Ka Kiu","CIP FD&amp;AIC (Support Branch)","2860 3759"
"Hong Kong Police Force","Support Wing,Support Branch","Ms. MAK Sze Wai , Vivian","CIP Gen Support (Support Branch)","2860 7074"
"Hong Kong Police Force","Support Wing,Support Branch","Mr. LEE Yuet Lun, Kenneth","SIP (Gen) 1 (Support Branch)","2860 2544"
"Hong Kong Police Force","Support Wing,Support Branch","Mr. WONG Tung Pan","SIP (Gen) 2 (Support Branch)","2860 2571"
"Hong Kong Police Force","Support Wing,Support Branch","Ms. WU On Ni, Annie","SIP (Gen) 3 (Support Branch)","2860 3728"
"Hong Kong Police Force","Support Wing,Support Branch","Miss MAK Po Yi, Bowie","SIP (Gen) 4 (Support Branch)","2860 2614"
"Hong Kong Police Force","Support Wing,Support Branch","Ms. WU Man Yee","SIP (Field) 1 (Support Branch)","2860 2543"
"Hong Kong Police Force","Support Wing,Support Branch","Miss WONG Louise","SIP (Field) 3 (Support Branch)","2860 2548"
"Hong Kong Police Force","Support Wing,Support Branch","Ms. KWECK Kwan","SIP (Field) 4 (Support Branch)","2860 3304"
"Hong Kong Police Force","Support Wing,Support Branch","Mr. KWOK Kin Wai","SIP OS (Support Branch)","2860 2163"
"Hong Kong Police Force","Support Wing,Support Branch","Ms. LAU Siu Ling","SIP OSH (Support Branch)","2860 6519"
"Hong Kong Police Force","Support Wing,Support Branch","Ms. TONG Po Hing, Jane","SEO (Support Branch) (Support Wing)","2860 3727"
"Hong Kong Police Force","Support Wing,Support Branch","Ms. TAI Yuen Ting, Winnie","EO (Support Branch) (Support Wing)","2860 2124"
"Hong Kong Police Force","Support Wing,Support Branch","Miss YEUNG Kam Sze","OC Gen Regy (Support) (Support Branch)","2860 2202"
"Hong Kong Police Force","Support Branch,Licensing Office","Ms. CHAN Sze Ting, Vicky","SP (Licensing Off)","2860 6525"
"Hong Kong Police Force","Support Branch,Licensing Office","Ms. TSOI Siu Hing","ACO GR 2 (Licensing Off)","2860 6526"
"Hong Kong Police Force","Support Branch,Licensing Office","Ms. LI Po Chu, Pansy","EO  (Licensing Off)","2860 6527"
"Hong Kong Police Force","Support Branch,Licensing Office","Ms. LAM Sze Man","OLO (Licensing Off)","2860 6528"
"Hong Kong Police Force","Support Branch,Licensing Office","Ms. WOO Suk Chun","OC Gen Regy (Licensing Off)","2860 6529"
"Hong Kong Police Force","Licensing Office,Public Order Event Support Section","Ms. CHEUNG Hoi Ting","CIP (POE SUP) (Licensing Off)","2860 3892"
"Hong Kong Police Force","Licensing Office,Public Order Event Support Section","Ms. CHANG Wing Yan","SIP (Licensing 1) (Licensing Off)","2860 6522"
"Hong Kong Police Force","Licensing Office,Liquor & Miscellaneous Licensing Section","Ms. IP Ching Man","CIP (L&amp;M) (Licensing Off)","2860 6521"
"Hong Kong Police Force","Licensing Office,Liquor & Miscellaneous Licensing Section","Ms. WONG Ngan Ling, Alice","SIP (Licensing 4) (Licensing Off)","2860 7772"
"Hong Kong Police Force","Licensing Office,Liquor & Miscellaneous Licensing Section","Mr. CHOW Yan Kit","SIP (Licensing 5) (Licensing Off)","2860 6181"
"Hong Kong Police Force","Licensing Office,Liquor & Miscellaneous Licensing Section","Ms. NG Kwai Lai","SCO (L&amp;M) (Licensing Sec)","2860 6523"
"Hong Kong Police Force","Licensing Office,Arms Licensing Section & Security Personnel Permit Section","Ms. HO Pui Pui, Chloe","CIP (S&amp;S) (Licensing Off)","2860 6533"
"Hong Kong Police Force","Licensing Office,Arms Licensing Section & Security Personnel Permit Section","Ms. WOO Ka Yun, Karen","SIP (Licensing 2) ( Licensing Off)","2860 4125"
"Hong Kong Police Force","Arms Licensing Section & Security Personnel Permit Section,Arms Licensing Section","Ms. LUI Wai Ping","SGT (Arms Licensing Section)","2860 6538"
"Hong Kong Police Force","Arms Licensing Section & Security Personnel Permit Section,Arms Licensing Section","Ms. WONG Chui Har","SCO (Arms Licensing Section)","2860 6534"
"Hong Kong Police Force","Arms Licensing Section & Security Personnel Permit Section,Security Personnel Permit Section","Ms. KO Wai Ling","SCO (Security Per Permit Sec)","2860 6539"
"Hong Kong Police Force","Licensing Office,Societies Office & Money Lenders Licensing Section","Mr. LAW Rocken","SIP (Licensing 3) (Licensing Off)","2860 3571"
"Hong Kong Police Force","Support Branch,Transport Division","Mr. LAU Shu Sing, Kevin","Force Motor Transport Offr (Support Wing)","3661 5500"
"Hong Kong Police Force","Support Branch,Transport Division","Ms. WONG Ngai Yung, Jasmine","ACO GEN (Transport Division)","3661 5505"
"Hong Kong Police Force","Support Branch,Transport Division","Mr. MAK Wai Chuen","CIP (Transport Division) (Support Wing)","3661 5501"
"Hong Kong Police Force","Support Branch,Transport Division","Ms. SHAM Yuen Ting, Cynthia","SIP (Procurement) (Support Wing)","3661 5502"
"Hong Kong Police Force","Support Branch,Transport Division","Ms. CHUNG Kit Ying","SIP (Technical Support) (Support Wing)","3661 5503"
"Hong Kong Police Force","Support Branch,Transport Division","Mr. LEE Chi Yuen, Kenny","SIP (ADM) (Transport Division) (Support Wing)","3661 5504"
"Hong Kong Police Force","Support Branch,Transport Division","Mr. WONG Chi Ko","Sr Transport Service Offr (Transport Division) (Support Wing)","3661 5506"
"Hong Kong Police Force","Support Branch,Transport Division","Mr. KWOK On Bong, Albert","Regional Motor Transp Offr  (HK I &amp; MAR) (Transport Division)","2860 1047"
"Hong Kong Police Force","Support Branch,Transport Division","Mr. NG Wai Leung, Ronnie","Regional Motor Transp Offr (Kln E &amp; Kln W) (Transport Division)","3661 5512"
"Hong Kong Police Force","Support Branch,Transport Division","Mr. CHAN Tsz Hin","Regional Motor Transp Offr (NT N &amp; NT S) (Transport Division)","3661 5509"
"Hong Kong Police Force","Support Branch,Transport Division","Mr. HO Sai Hong, Edwin","Motor Transp Offr (Police Tactical Unit) (Transport Division)","3661 4565"
"Hong Kong Police Force","Support Branch,Transport Division","Mr. NG Peng Kuai","Asst Motor Transp Offr PHQ (Transport Division)","2860 3570"
"Hong Kong Police Force","Support Branch,Transport Division","Ms. KWOK Lai King","OC Gen Regy (Transport Division)","3661 5520"
"Hong Kong Police Force","Support Branch,Hong Kong Auxiliary Police Force Headquarters","","",""
"Hong Kong Police Force","Hong Kong Auxiliary Police Force Headquarters,Auxiliary Support Bureau","Mr. Mark Ronald ANSTISS","SSP AUX SUP (Aux Support Bureau)","3661 6610"
"Hong Kong Police Force","Hong Kong Auxiliary Police Force Headquarters,Auxiliary Support Bureau","Mr. WANG Tak Wing","SP AUX SUP (Aux Support Bureau)","3661 6611"
"Hong Kong Police Force","Hong Kong Auxiliary Police Force Headquarters,Auxiliary Support Bureau","Ms. CHOI Miu Yi, Connie","PS II AUX SUP (Aux Support Bureau)","3661 6613"
"Hong Kong Police Force","Hong Kong Auxiliary Police Force Headquarters,Auxiliary Support Bureau","Mr. LEE Pui Yin, Raymond","CIP/Per AUX SUP (Aux Support Bureau)","3661 6612"
"Hong Kong Police Force","Hong Kong Auxiliary Police Force Headquarters,Auxiliary Support Bureau","Mr. YU Wai Lun, Alan","CIP/TRG AUX SUP (Aux Support Bureau)","3661 6614"
"Hong Kong Police Force","Hong Kong Auxiliary Police Force Headquarters,Auxiliary Support Bureau","Ms. MAK Wai Kwan, Ada","SIP/Per AUX SUP (Aux Support Bureau)","3661 6627"
"Hong Kong Police Force","Hong Kong Auxiliary Police Force Headquarters,Auxiliary Support Bureau","Mr. TANG Kai Wing, Charles","SIP/Discipline AUX SUP (Aux Support Bureau)","3661 6626"
"Hong Kong Police Force","Hong Kong Auxiliary Police Force Headquarters,Auxiliary Support Bureau","Mr. NG Man Chun, Timothy","SIP/TRG 1/ AUX SUP (Aux Support Bureau)","3661 6632"
"Hong Kong Police Force","Hong Kong Auxiliary Police Force Headquarters,Auxiliary Support Bureau","Miss CHEUNG Wai Yan, Vienne","SIP/TRG 2/ AUX SUP (Aux Support Bureau)","3661 6631"
"Hong Kong Police Force","Hong Kong Auxiliary Police Force Headquarters,Auxiliary Support Bureau","Miss KUNG Po Chun, Karen","EO AUX SUP (Aux Support Bureau)","3661 6615"
"Hong Kong Police Force","Hong Kong Auxiliary Police Force Headquarters,Headquarters Units Aux","Mr. YANG Joe Tsi, Edgar","Commandant HKAPF (HK Aux Police Force HQ)","3661 6601"
"Hong Kong Police Force","Hong Kong Auxiliary Police Force Headquarters,Headquarters Units Aux","Mr. CHENG Man Sum","Deputy Commandant, HKAPF (HK Aux Police Force HQ)","3661 6603"
"Hong Kong Police Force","Hong Kong Auxiliary Police Force Headquarters,Headquarters Units Aux","Mr. LIU Ka Sing, Brian","SSP OPS &amp; TRG  AUX   (HK Aux Police Force HQ)","3661 6609"
"Hong Kong Police Force","Hong Kong Auxiliary Police Force Headquarters,Headquarters Units Aux","Ms. LEE Chi Wai, Amy","SSP HR &amp; S AUX  (HK Aux Police Force HQ) (Acting)","3661 6608"
"Hong Kong Police Force","Hong Kong Auxiliary Police Force Headquarters,Headquarters Units Aux","Mr. CHIU Wai Chee","SO to COMMDT (HK Aux Police Force HQ) (Acting)","3661 6605"
